dataset_id,name,sector,scope,recommendation,relevance,audit_status,rows,last_update,last_update_days,update_freq,n_columns,n_meaningful_columns,columns_all,join_keys_found,join_key_classes,join_key_columns,sample_join_density,source_refs,origin_refs,signal_refs,probe_notes,url
uzcf-b9dh,Asset Inventory - Public,Agriculture and Rural Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,57,57,uid|name|description|owner|owner_uid|publication_stage|audience|approval_status|provenance|type|category|tags|url|api_endpoint|creation_date|last_metadata_updated_date|last_data_updated_date|domain|derived_view|visits|downloads|row_label|row_count|column_count|contact_email|license|attribution|attribution_link|published_version_name|published_version_uid|parent_uid|informacindedatos_fechaemisinddmmaaaa|informacindedatos_fechaemisinaaaammdd|informacindedatos_frecuenciadeactualizacin|informacindedatos_coberturageogrfica|informacindedatos_idioma|informacindedatos_urldocumentacin|informacindelaentidad_nombredelaentidad|informacindelaentidad_departamento|informacindelaentidad_municipio|informacindelaentidad_orden|informacindelaentidad_sector|informacindelaentidad_reaodependencia|informacindelaentidad_storage|informacindelaentidad_autor|commoncore_publisher|commoncore_departamento|commoncore_municipio|commoncore_contactemail|commoncore_license|commoncore_issued|commoncore_publicaccesslevel|commoncore_lastupdate|commoncore_homepage|commoncore_uniqueidentifier|commoncore_category|commoncore_theme,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, an asset inventory, could provide context for other procurement or financial datasets by identifying assets owned by public entities. However, it lacks direct procurement or financial tr; llm_tier=context_enrichment; llm_reasoning=This dataset, an asset inventory, could provide context for other procurement or financial datasets by identifying assets owned by public entities. However, it lacks direct procurement or financial tr",https://www.datos.gov.co/d/uzcf-b9dh
v29c-fg4a,Países que apostillan y legalizan documentos,Foreign Affairs Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-11-01,174,,5,5,pais|iso2|iso3|localizaci_n|apostillalegalizacion,0,,,,,appendix|audit_json,,"llm_tier=skip; llm_reasoning=This dataset lists countries that apostille and legalize documents, which is unrelated to Colombian public procurement, governance, or financial data.; llm_tier=skip; llm_reasoning=This dataset lists countries that apostille and legalize documents, which is unrelated to Colombian public procurement, governance, or financial data.",https://www.datos.gov.co/d/v29c-fg4a
v3rx-q7t3,Densidad de Cultivos de Coca - Subdirección Estratégica y de Análisis - Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2024-12-27,483,,25,25,the_geom|grilla1|areacoca_2001|areacoca_2002|areacoca_2003|areacoca2004|areacoca_2005|areacoca_2006|areacoca_2007|areacoca_2008|areacoca_2009|areacoca_2010|areacoca_2011|areacoca_2012|areacoca_2013|areacoca_2014|areacoca_2015|areacoca_2016|areacoca_2017|areacoca_2018|areacoca_2019|areacoca_2020|areacoca_2021|coca2022_|areacoca2023,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can provide valuable contextual information for analyzing potential corruption. It can help identify areas with high coca cul; llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can provide valuable contextual information for analyzing potential corruption. It can help identify areas with high coca cul",https://www.datos.gov.co/d/v3rx-q7t3
v488-qa3u,MEN_INDICADORES_EDUCACION_MEDIA,Education,colombia_open_data_audit,candidate_context,medium,valid,-1,2022-02-25,1519,,5,5,fecha|fecha_corte|cod_dane_depto|nombre_depto|doble_titulaci_n,1,divipola,divipola:cod_dane_depto,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides educational indicators at the departmental level, which can be indirectly relevant for detecting corruption by providing context on resource allocation and performance in the edu; llm_tier=context_enrichment; llm_reasoning=This dataset provides educational indicators at the departmental level, which can be indirectly relevant for detecting corruption by providing context on resource allocation and performance in the edu",https://www.datos.gov.co/d/v488-qa3u
v5z5-e88h,MEN_INDICE_PARIDAD_POR_GENERO_COBERTURA_BRUTA_ETC,Education,colombia_open_data_audit,drop,low,valid,-1,2022-01-06,1569,,42,42,anno_inf|c_digodepartamento|departamento|c_digoetc|etc|divipola_municipio|mpio|matr_fem_prej|matr_fem_trans|matr_fem_prim|matr_fem_sec|matr_fem_media|matr_masc_prej|matr_masc_trans|matr_masc_prim|matr_masc_sec|matr_masc_media|hom_3y4|hom_5|hom_6a10|hom_11a14|hom_15y16|muj_3y4|muj_5|muj_6a10|muj_11a14|muj_15y16|cobertura_bruta_fem_prej|cobertura_bruta_fem_trans|cobertura_bruta_fem_prim|cobertura_bruta_fem_sec|cobertura_bruta_fem_media|cobertura_bruta_masc_prej|cobertura_bruta_masc_trans|cobertura_bruta_masc_prim|cobertura_bruta_masc_sec|cobertura_bruta_masc_media|ipg_cbruta_prej|ipg_cbruta_trans|ipg_cbruta_prim|ipg_cbruta_sec|ipg_cbruta_media,1,divipola,divipola:divipola_municipio,,,appendix|audit_json,,"llm_added_columns=1,classes=1; llm_tier=context_enrichment; llm_reasoning=This dataset provides granular data on student enrollment by gender and educational level, which can be indirectly useful for detecting corruption by enriching other datasets. For example, it could he; llm_tier=context_enrichment; llm_reasoning=This dataset provides granular data on student enrollment by gender and educational level, which can be indirectly useful for detecting corruption by enriching other datasets. For example, it could he",https://www.datos.gov.co/d/v5z5-e88h
v8sa-zb2t,Unidades  de las Áreas Coralinas  (Punto),Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-03-31,389,,13,12,areacoralina|este|fc|lat|long|norte|origen|sectores|u_biotica|u_ecologica|u_geomorfologica|zonas|point,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes coral reef areas and lacks direct links to procurement, financial, or entity data, making it unsuitable for direct corruption detection. However, it could be used to enrich cont; llm_tier=context_enrichment; llm_reasoning=This dataset describes coral reef areas and lacks direct links to procurement, financial, or entity data, making it unsuitable for direct corruption detection. However, it could be used to enrich cont",https://www.datos.gov.co/d/v8sa-zb2t
vbf6-6bqx,USPEC Esquema de Publicación Información,Justice and Law Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-09-02,234,,10,10,nombre_titulo_de_la_informaci|descripci_n_del_contenido|idioma|medio_de_conservaci_n_y_o|formato|fecha_de_generaci_n_de_la|periodicidad|lugar_de_consulta|nombre_del_responsable_de|nombre_del_responsable_de_1,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset appears to describe the structure and content of information published by USPEC, rather than containing direct procurement or financial data. It could be useful for understanding what inf; llm_tier=context_enrichment; llm_reasoning=This dataset appears to describe the structure and content of information published by USPEC, rather than containing direct procurement or financial data. It could be useful for understanding what inf",https://www.datos.gov.co/d/vbf6-6bqx
vbr4-v5x7,Entidades Acreditadas,Labor,colombia_open_data_audit,candidate_context,medium,valid,-1,2021-11-18,1618,,13,13,nombre_de_la_organizaci_n|n_mero_nit|tipo_de_organizaci_n|cursos_aprobados|modalidad_aprobada_para_el|resoluci_n|fecha_de_vencimiento_de_la|departamento|municipio|direcci_n|tel_fono|direcci_n_web_de_la_entidad|correo_electr_nico_organizaci,1,nit,nit:n_mero_nit,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset lists accredited entities, which can be valuable for enriching procurement data by providing context on the legitimacy and type of organizations involved in public contracts.; llm_tier=context_enrichment; llm_reasoning=This dataset lists accredited entities, which can be valuable for enriching procurement data by providing context on the legitimacy and type of organizations involved in public contracts.",https://www.datos.gov.co/d/vbr4-v5x7
vfth-yucv,Nivel Máximo del Rio,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can provide valuable contextual information for analyzing projects and resource allocation, particularly in relation to water; llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can provide valuable contextual information for analyzing projects and resource allocation, particularly in relation to water",https://www.datos.gov.co/d/vfth-yucv
vv8g-8u9u,"PROGRAMACIÓN ESPECÍFICA DE CURSOS LARGOS, ESPECIALES Y EVENTOS POR REGIONAL Y CENTRO",Labor,colombia_open_data_audit,drop,low,valid,-1,2024-03-14,771,,23,23,codigo_regional|nombre_regional|codigo_centro|nombre_centro|identificador_unico_ficha|nivel_formacion|fecha_inicio_ficha|fecha_terminacion_ficha|modalidad_formacion|codigo_ocupacion|nombre_ocupacion|codigo_programa|nombre_programa_formacion|codigo_departamento_curso|nombre_departamento_curso|codigo_municipio_curso|nombre_municipio_curso|numero_cursos|total_aprendices_masculinos|total_aprendices_femeninos|total_aprendices|total_aprendices_activos|periodo,2,divipola|entity,divipola:codigo_departamento_curso|divipola:codigo_municipio_curso|entity:codigo_regional|entity:codigo_centro,,,appendix|audit_json,,,https://www.datos.gov.co/d/vv8g-8u9u
w8hf-jz4a,Patentes concedidas,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2025-08-22,245,,16,16,solicitud|a_o_concesi_n|naturaleza|sector|titulo|fecha_de_concesion|pais|region|ciudad|solicitante|inventor|clasificacion|residente|tr_mite|pa_s_nom|v_a_presntac,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on granted patents is indirectly relevant to corruption by potentially identifying entities or individuals involved in innovation and technology, which could be linked to public procureme; llm_tier=context_enrichment; llm_reasoning=This dataset on granted patents is indirectly relevant to corruption by potentially identifying entities or individuals involved in innovation and technology, which could be linked to public procureme",https://www.datos.gov.co/d/w8hf-jz4a
wavk-2hmm,Desmovilizaciones por grupo armado,Justice and Law Sector Roadmap,colombia_open_data_audit,manual_review,review,valid,-1,2025-07-02,296,,4,4,indicador|nombre_grupo_armado|departamento|total,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on demobilizations by armed groups can provide contextual information for understanding regional dynamics and potential corruption risks, particularly in areas with a history of conflict; llm_tier=context_enrichment; llm_reasoning=This dataset on demobilizations by armed groups can provide contextual information for understanding regional dynamics and potential corruption risks, particularly in areas with a history of conflict ",https://www.datos.gov.co/d/wavk-2hmm
wi7w-2nvm,SECOPII - Ofertas Por Proceso,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-22,2,,16,16,fecha_de_registro|referencia_de_la_oferta|identificador_de_la_oferta|valor_de_la_oferta|entidad_compradora|nit_entidad_compradora|moneda|descripcion_del_procedimiento|referencia_del_proceso|id_del_proceso_de_compra|modalidad|invitacion_directa|nombre_proveedor|nit_del_proveedor|c_digo_entidad|c_digo_proveedor,3,entity|nit|process,entity:nit_entidad_compradora|entity:c_digo_entidad|entity:c_digo_proveedor|nit:nit_entidad_compradora|nit:nit_del_proveedor|process:id_del_proceso_de_compra,,secop_offers,appendix|audit_json|signal_deps|source_registry,secop_offers,,https://www.datos.gov.co/d/wi7w-2nvm
wwhe-4sq8,SECOP II - Ubicaciones Adicionales,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-23,1,,11,11,id_contrato|referencia_contrato|nit_entidad|nombre_entidad|codigo_entidad|departamento|ciudad|direcci_n|departamento_original|ciudad_original|direcci_n_original,3,contract|entity|nit,contract:id_contrato|contract:referencia_contrato|entity:nit_entidad|entity:codigo_entidad|nit:nit_entidad,,secop_additional_locations,appendix|audit_json|source_registry,,,https://www.datos.gov.co/d/wwhe-4sq8
wziy-gz47,Asistencias técnicas Gestión Documental Archivo General de la Nación,Culture Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-04-14,375,,8,8,entidad_atendida|tipo_de_entidad|departamento|municipio|periodo|n_mero_de_asistentes|duranci_n_asistencia_minutos|temas,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on technical assistance provided by the General Archive of the Nation, which could indirectly inform corruption detection by understanding the capacity and activities; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on technical assistance provided by the General Archive of the Nation, which could indirectly inform corruption detection by understanding the capacity and activities",https://www.datos.gov.co/d/wziy-gz47
x7wx-67fu,Activos de Información de la SFC,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-09-18,218,,8,8,proceso|nombre_del_activo_hasta_tipo|descripci_n|medio_de_conservaci_n_o|formato_f_sico|formato_digital|idioma|informaci_n_publicada_o,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets of the Finance and Public Credit Sector Roadmap. While not directly procurement or financial execution data, it can provide context about what information is; llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets of the Finance and Public Credit Sector Roadmap. While not directly procurement or financial execution data, it can provide context about what information is ",https://www.datos.gov.co/d/x7wx-67fu
