scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
code_pipeline_not_current_registry,anim_inmuebles,anim_inmuebles,,anim_inmuebles,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,anla_licencias,anla_concesiones,,anla_concesiones,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,anm_titulos,anm_titulos_mineros,,anm_titulos_mineros,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,camara_registro_cabilderos,camara_registro_cabilderos,,camara_registro_cabilderos,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,cne_financiamiento_partidos,cne_financiamiento_partidos,,cne_financiamiento_partidos,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,control_politico,control_politico,,control_politico,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,control_politico,control_politico_requirements,,control_politico_requirements,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,control_politico,control_politico_sessions,,control_politico_sessions,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,dane_censo_poblacion,dane_censo_poblacion,,dane_censo_poblacion,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,dane_ipm,dane_ipm_municipal,,dane_ipm_municipal,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,dane_micronegocios,dane_micronegocios,,dane_micronegocios,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,dane_pobreza_monetaria,dane_pobreza_monetaria,,dane_pobreza_monetaria,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,dane_violencia_genero,dane_violencia_genero,,dane_violencia_genero,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,dapre_consejos_consultivos,dapre_consejos_consultivos,,dapre_consejos_consultivos,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,dian_impuestos_publico,dian_impuestos_publico,,dian_impuestos_publico,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,dian_registro_organizaciones_beneficas,dian_registro_organizaciones_beneficas,,dian_registro_organizaciones_beneficas,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,dnp_obras_prioritarias,dnp_obras_prioritarias,,dnp_obras_prioritarias,,,not_in_current_registry,,,2,0,2,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,environmental_files_corantioquia,environmental_files,,environmental_files,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,environmental_files_corantioquia,environmental_files_corantioquia,,environmental_files_corantioquia,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,gacetas_territoriales,gacetas_territoriales,,gacetas_territoriales,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,ideam_gei_inventario,ideam_gei_inventario,,ideam_gei_inventario,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,ideam_meteo_historica,ideam_meteo_historica,,ideam_meteo_historica,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,igac_parcelas,igac_catastro_alfanumerico,,igac_catastro_alfanumerico,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,igac_ortoimagenes,igac_ortoimagenes,,igac_ortoimagenes,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,invima_sanciones,invima_sanciones,,invima_sanciones,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,judicial_providencias,judicial_cases,,judicial_cases,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,judicial_providencias,judicial_providencias,,judicial_providencias,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,mindeporte_actores,mindeporte_actores,,mindeporte_actores,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,minsalud_centros_atencion,minsalud_centros_atencion,,minsalud_centros_atencion,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,minsalud_cobertura_seguros,minsalud_cobertura_seguros,,minsalud_cobertura_seguros,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,parques_naturales_areas_protegidas,parques_naturales_areas_protegidas,,parques_naturales_areas_protegidas,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,pdet_municipios,pdet_municipios,,pdet_municipios,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,pnis_beneficiarios,pnis_beneficiarios,,pnis_beneficiarios,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,presidencia_iniciativas_33007,presidencia_iniciativas_33007,,presidencia_iniciativas_33007,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,presidencia_normativa_sanciones,presidencia_normativa_sanciones,,presidencia_normativa_sanciones,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,rnec_promesas_campana,rnec_promesas_campana,,rnec_promesas_campana,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,rub_beneficial_owners,rub_beneficial_owners,,rub_beneficial_owners,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,secretaria_transparencia_aip,secretaria_transparencia_aip,,secretaria_transparencia_aip,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,senado_proyectos_ley,senado_proyectos_ley,,senado_proyectos_ley,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,senado_votaciones,senado_votaciones,,senado_votaciones,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,servicio_geologico_minerales,servicio_geologico_minerales,,servicio_geologico_minerales,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,servicios_postales_direcciones,servicios_postales_direcciones,,servicios_postales_direcciones,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,sirr_reincorporacion,sirr_reincorporacion,,sirr_reincorporacion,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,snr_propiedad_tierras,snr_propiedad_tierras,,snr_propiedad_tierras,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,gacetas_territoriales,territorial_gazettes,,territorial_gazettes,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,tvec_orders_consolidated,tvec_orders,,tvec_orders,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,tvec_orders_consolidated,tvec_orders_consolidated,,tvec_orders_consolidated,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,ungrd_damnificados,ungrd_emergencias,,ungrd_emergencias,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,upme_energia_geovisor,upme_energia_geovisor,,upme_energia_geovisor,,,not_in_current_registry,,,0,0,0,0,quarantine_or_delete,unknown_or_low,Pipeline is available in code but absent from the current 52-source universe and not referenced by signal deps/output.,
code_pipeline_not_current_registry,upme_subsidios,upme_subsidios_foes,,upme_subsidios_foes,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
